productId;name;description;category;pricePerUnit;taxes_0_taxCode;taxes_0_taxName;taxes_0_taxRate;dimensions_weight;dimensions_weightUnit;dimensions_length;dimensions_lengthUnit;dimensions_width;dimensions_widthUnit;dimensions_height;dimensions_heightUnit;dimensions_volume;dimensions_volumeUnit;constraints_minUnit;constraints_stepSize;packaging_unit;packaging_unitName;packaging_packageName;packaging_packageUnit;packaging_amountPerPackage;packaging_boxName;packaging_boxUnit;packaging_amountPerBox;packaging_palletName;packaging_palletUnit;packaging_amountPerPallet;packaging_showFormatUnit;packaging_showFormatPackage;packaging_showFormatBox;group_name;group_description;variant_features_0_key;variant_features_0_value;variant_parentSku;variant_genericDisplayName;variant_index
PCA960ECOPAT1;ESMALTE AL AGUA COPPER AMARILLO TOPACIO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;AMARILLO TOPACIO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;2
PCA960ECOPBE1;ESMALTE AL AGUA COPPER BOSQUE ENCANTADO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BOSQUE ENCANTADO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;3
PCA960ECOPBI1;ESMALTE AL AGUA COPPER BLANCO INVIERNO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BLANCO INVIERNO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;4
PCA960ECOPBN1;ESMALTE AL AGUA COPPER BLANCO NACAR;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BLANCO NACAR;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;5
PCA960ECOPBV1;ESMALTE AL AGUA COPPER BUENAS VIBRAS;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;BUENAS VIBRAS;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;6
PCA960ECOPCA1;ESMALTE AL AGUA COPPER CENIZA ACTIVA;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;CENIZA ACTIVA;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;7
PCA960ECOPCC1;ESMALTE AL AGUA COPPER CALIDA CALMA;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;CALIDA CALMA;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;8
PCA960ECOPDA1;ESMALTE AL AGUA COPPER DAMASCO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;DAMASCO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;9
PCA960ECOPGA1;ESMALTE AL AGUA COPPER GLACIAR AUSTRAL;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;GLACIAR AUSTRAL;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;10
PCA960ECOPLS1;ESMALTE AL AGUA COPPER LINO SUAVE;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;LINO SUAVE;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;11
PCA960ECOPMC1;ESMALTE AL AGUA COPPER MISTERIO COSMICO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;MISTERIO COSMICO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;12
PCA960ECOPNE1;ESMALTE AL AGUA COPPER NEGRO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;NEGRO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;13
PCA960ECOPPI1;ESMALTE AL AGUA COPPER PISTACHO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;PISTACHO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;14
PCA960ECOPRC1;ESMALTE AL AGUA COPPER ROJO COLONIAL;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;ROJO COLONIAL;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;15
PCA960ECOPRJ1;ESMALTE AL AGUA COPPER ROJO JAPON;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;ROJO JAPON;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;16
PCA960ECOPRT1;ESMALTE AL AGUA COPPER ROSADO TULIPAN;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;ROSADO TULIPAN;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;17
PCA960ECOPSM1;ESMALTE AL AGUA COPPER SUR MAGICO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;SUR MAGICO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;18
PCA960ECOPTC1;ESMALTE AL AGUA COPPER TOQUE CREATIVO;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;TOQUE CREATIVO;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;19
PCA960EXOPAR1;ESMALTE AL AGUA COPPER AMARILLO REY;Esmalte al Agua Satinado con cobre antimicrobiano, rendimiento de 30 a 35 m² por galon con una mano, seca al tacto en 2 a 3 horas, repintado desde 4 horas, alta resistencia al lavado y desinfectantes, ideal para paredes y cielos interiores, contiene agente bacteriostatico, libre de metales pesados, estabilidad de 36 meses en envase cerrado, recomendado para espacios que requieren higiene y proteccion prolongada.;Esmalte al Agua;17120;IVACL;IVA;0.19;7;kg;16;cm;16;cm;22;cm;5632;cm³;4;4;GL;Galon;Display;DIS;4;Medio Pallet;MPA;72;Pallet;PAL;144;TRUE;FALSE;FALSE;Esmalte al Agua;;Color;AMARILLO REY;PCA960COPPBL1;ESMALTE AL AGUA COPPER GALON;20
EIFS001;ROLLO MALLA FIBRA VIDRIO 50 M2 135MM;Refuerzo de fibra diseñado para sistemas EIFS y revestimientos, aporta resistencia estructural, evita fisuras y mejora la durabilidad de los muros.;Aislacion EIFS;26150;IVACL;IVA;0.19;7;kg;20;cm;20;cm;100;cm;40000;cm³;1;1;Un;Unidad;Pack;PCK;10;;;;;;;TRUE;FALSE;FALSE;Aislacion EIFS;;;;;;
EIFS002;ESQUINERO EIFS 2.5M;Perfil rígido para terminaciones en ángulos, ideal para reforzar esquinas y entregar un acabado limpio y duradero en sistemas de revestimiento.;Aislacion EIFS;1490;IVACL;IVA;0.19;17;grs;30;cm;4;cm;250;cm;30000;cm³;1;1;Un;Unidad;Pack;PCK;10;;;;;;;TRUE;FALSE;FALSE;Aislacion EIFS;;;;;;
PCA923BLAN056;ESMALTE SINTETICO SECAFAST;Esmalte de secado rápido en base solvente, formulado para brindar alta adherencia y resistencia, recomendado para superficies metálicas y de madera en ambientes exigentes.;Especialidades;83454;IVACL;IVA;0.19;25;kg;31;cm;31;cm;30;cm;29.01;cm³;1;1;BD4;Balde 4 Galones;Display;DIS;1;Medio Pallet;MPA;18;Pallet;PAL;36;TRUE;FALSE;FALSE;Especialidades;;Color ;BLANCO;PCA923BLAN056;ESMALTE SINTETICO SECAFAST BALDE;
RCM0020111;B- NEGRO;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;11115;IVACL;IVA;0.19;1.50;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020100;KX- BLANCO;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;21209;IVACL;IVA;0.19;1.88;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020103;C - AMARILLO OXIDO;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;13620;IVACL;IVA;0.19;1.75;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020108;F - ROJO OXIDO;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;20600;IVACL;IVA;0.19;1.88;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020105;AXX - AMARILLO VERDOSO;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;23600;IVACL;IVA;0.19;1.38;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020107;E - AZUL;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;13253;IVACL;IVA;0.19;1.38;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020104;T- AMARILLO CLARO;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;33587;IVACL;IVA;0.19;1.25;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020101;V - MAGENTA;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;37000;IVACL;IVA;0.19;1.25;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020102;R - ROJO ;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;26425;IVACL;IVA;0.19;1.38;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
RCM0020109;I - MARRON;Concentrados tintométricos están formulados con pigmentos de alta calidad y estabilidad, diseñados para sistemas de dosificación en máquina tintométrica. Su elevada concentración asegura máxima fuerza tintórea, rendimiento uniforme y compatibilidad con pinturas base agua y base solvente. Cada tono ha sido desarrollado para ofrecer colores intensos, duraderos y precisos, garantizando acabados consistentes en aplicaciones decorativas e industriales.;Concentrados;11115;IVACL;IVA;0.19;1.38;kg;17;cm;17;cm;28.5;cm;8242;cm³;4;4;UN;Unidad;Caja;CAJ;4;;;;;;;TRUE;FALSE;FALSE;Pigmentos;;;;;;
